ID,enhancer_id,Group,Pseudo-barcode
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1082237,ARP.Control.mm10_chr5:52618636-52618756,2,ARP.Control.mm10_chr5:52618636-52618756_Group_2
ARP.Control.mm10_chr5:52618636-52618756#free16-1.424591,ARP.Control.mm10_chr5:52618636-52618756,2,ARP.Control.mm10_chr5:52618636-52618756_Group_2
ARP.Control.mm10_chr5:52618636-52618756#free16-1.919335,ARP.Control.mm10_chr5:52618636-52618756,1,ARP.Control.mm10_chr5:52618636-52618756_Group_1
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1091127,ARP.Control.mm10_chr5:52618636-52618756,1,ARP.Control.mm10_chr5:52618636-52618756_Group_1
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1002939,ARP.Control.mm10_chr5:52618636-52618756,1,ARP.Control.mm10_chr5:52618636-52618756_Group_1
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1003364,ARP.Control.mm10_chr5:52618636-52618756,1,ARP.Control.mm10_chr5:52618636-52618756_Group_1
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.441348,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,10,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_10
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.396790,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,10,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_10
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.22372,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,10,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_10
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.460547,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,10,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_10
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1242430,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,9,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_9
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.848008,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,9,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_9
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.614671,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,9,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_9
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.225574,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,8,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_8
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1518336,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,8,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_8
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.752845,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,8,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_8
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.768103,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,7,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_7
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.126131,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,7,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_7
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.33157,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,7,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_7
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.253005,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,6,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_6
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1053723,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,6,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_6
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1078577,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,6,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_6
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1080040,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,5,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_5
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1147474,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,5,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_5
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.297270,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,5,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_5
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.145640,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,4,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_4
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.193873,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,4,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_4
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1090732,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,4,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_4
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.185396,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,3,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_3
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1299852,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,3,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_3
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1073230,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,3,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_3
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.163506,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,2,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_2
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.96288,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,2,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_2
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1222440,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,2,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_2
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1338327,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,1,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_1
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.12071,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,1,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_1
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.47468,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,1,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_1
ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245#free16-1.1112933,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245,1,ARP.Control.mm10shuf5_chr12:85436241-85436361_shuf_245_Group_1
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.34583,ARP.Control.rheMac8_chr2:197426041-197426161,10,ARP.Control.rheMac8_chr2:197426041-197426161_Group_10
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.337959,ARP.Control.rheMac8_chr2:197426041-197426161,10,ARP.Control.rheMac8_chr2:197426041-197426161_Group_10
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.796227,ARP.Control.rheMac8_chr2:197426041-197426161,10,ARP.Control.rheMac8_chr2:197426041-197426161_Group_10
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.668851,ARP.Control.rheMac8_chr2:197426041-197426161,10,ARP.Control.rheMac8_chr2:197426041-197426161_Group_10
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.706994,ARP.Control.rheMac8_chr2:197426041-197426161,9,ARP.Control.rheMac8_chr2:197426041-197426161_Group_9
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.848881,ARP.Control.rheMac8_chr2:197426041-197426161,9,ARP.Control.rheMac8_chr2:197426041-197426161_Group_9
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1157573,ARP.Control.rheMac8_chr2:197426041-197426161,9,ARP.Control.rheMac8_chr2:197426041-197426161_Group_9
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.372642,ARP.Control.rheMac8_chr2:197426041-197426161,8,ARP.Control.rheMac8_chr2:197426041-197426161_Group_8
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1075961,ARP.Control.rheMac8_chr2:197426041-197426161,8,ARP.Control.rheMac8_chr2:197426041-197426161_Group_8
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1269648,ARP.Control.rheMac8_chr2:197426041-197426161,8,ARP.Control.rheMac8_chr2:197426041-197426161_Group_8
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.534666,ARP.Control.rheMac8_chr2:197426041-197426161,7,ARP.Control.rheMac8_chr2:197426041-197426161_Group_7
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.693501,ARP.Control.rheMac8_chr2:197426041-197426161,7,ARP.Control.rheMac8_chr2:197426041-197426161_Group_7
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.411505,ARP.Control.rheMac8_chr2:197426041-197426161,7,ARP.Control.rheMac8_chr2:197426041-197426161_Group_7
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1014698,ARP.Control.rheMac8_chr2:197426041-197426161,6,ARP.Control.rheMac8_chr2:197426041-197426161_Group_6
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.879425,ARP.Control.rheMac8_chr2:197426041-197426161,6,ARP.Control.rheMac8_chr2:197426041-197426161_Group_6
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1132367,ARP.Control.rheMac8_chr2:197426041-197426161,6,ARP.Control.rheMac8_chr2:197426041-197426161_Group_6
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.88070,ARP.Control.rheMac8_chr2:197426041-197426161,5,ARP.Control.rheMac8_chr2:197426041-197426161_Group_5
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1550718,ARP.Control.rheMac8_chr2:197426041-197426161,5,ARP.Control.rheMac8_chr2:197426041-197426161_Group_5
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.740416,ARP.Control.rheMac8_chr2:197426041-197426161,5,ARP.Control.rheMac8_chr2:197426041-197426161_Group_5
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1253222,ARP.Control.rheMac8_chr2:197426041-197426161,4,ARP.Control.rheMac8_chr2:197426041-197426161_Group_4
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.839677,ARP.Control.rheMac8_chr2:197426041-197426161,4,ARP.Control.rheMac8_chr2:197426041-197426161_Group_4
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1492723,ARP.Control.rheMac8_chr2:197426041-197426161,4,ARP.Control.rheMac8_chr2:197426041-197426161_Group_4
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1153270,ARP.Control.rheMac8_chr2:197426041-197426161,3,ARP.Control.rheMac8_chr2:197426041-197426161_Group_3
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.877831,ARP.Control.rheMac8_chr2:197426041-197426161,3,ARP.Control.rheMac8_chr2:197426041-197426161_Group_3
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.231607,ARP.Control.rheMac8_chr2:197426041-197426161,3,ARP.Control.rheMac8_chr2:197426041-197426161_Group_3
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1487639,ARP.Control.rheMac8_chr2:197426041-197426161,2,ARP.Control.rheMac8_chr2:197426041-197426161_Group_2
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.134565,ARP.Control.rheMac8_chr2:197426041-197426161,2,ARP.Control.rheMac8_chr2:197426041-197426161_Group_2
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.847883,ARP.Control.rheMac8_chr2:197426041-197426161,2,ARP.Control.rheMac8_chr2:197426041-197426161_Group_2
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.283831,ARP.Control.rheMac8_chr2:197426041-197426161,1,ARP.Control.rheMac8_chr2:197426041-197426161_Group_1
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.67999,ARP.Control.rheMac8_chr2:197426041-197426161,1,ARP.Control.rheMac8_chr2:197426041-197426161_Group_1
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1079981,ARP.Control.rheMac8_chr2:197426041-197426161,1,ARP.Control.rheMac8_chr2:197426041-197426161_Group_1
ARP.Control.rheMac8_chr2:197426041-197426161#free16-1.1471263,ARP.Control.rheMac8_chr2:197426041-197426161,1,ARP.Control.rheMac8_chr2:197426041-197426161_Group_1
ARP.Control.rs115898899#free16-1.1308461,ARP.Control.rs115898899,10,ARP.Control.rs115898899_Group_10
ARP.Control.rs115898899#free16-1.815519,ARP.Control.rs115898899,10,ARP.Control.rs115898899_Group_10
ARP.Control.rs115898899#free16-1.140325,ARP.Control.rs115898899,10,ARP.Control.rs115898899_Group_10
ARP.Control.rs115898899#free16-1.943491,ARP.Control.rs115898899,9,ARP.Control.rs115898899_Group_9
ARP.Control.rs115898899#free16-1.1057127,ARP.Control.rs115898899,9,ARP.Control.rs115898899_Group_9
ARP.Control.rs115898899#free16-1.1484058,ARP.Control.rs115898899,9,ARP.Control.rs115898899_Group_9
ARP.Control.rs115898899#free16-1.1284273,ARP.Control.rs115898899,8,ARP.Control.rs115898899_Group_8
ARP.Control.rs115898899#free16-1.1119862,ARP.Control.rs115898899,8,ARP.Control.rs115898899_Group_8
ARP.Control.rs115898899#free16-1.605700,ARP.Control.rs115898899,8,ARP.Control.rs115898899_Group_8
ARP.Control.rs115898899#free16-1.1569529,ARP.Control.rs115898899,7,ARP.Control.rs115898899_Group_7
ARP.Control.rs115898899#free16-1.2080,ARP.Control.rs115898899,7,ARP.Control.rs115898899_Group_7
ARP.Control.rs115898899#free16-1.1274360,ARP.Control.rs115898899,7,ARP.Control.rs115898899_Group_7
ARP.Control.rs115898899#free16-1.8552,ARP.Control.rs115898899,6,ARP.Control.rs115898899_Group_6
ARP.Control.rs115898899#free16-1.232547,ARP.Control.rs115898899,6,ARP.Control.rs115898899_Group_6
ARP.Control.rs115898899#free16-1.93141,ARP.Control.rs115898899,6,ARP.Control.rs115898899_Group_6
ARP.Control.rs115898899#free16-1.930749,ARP.Control.rs115898899,5,ARP.Control.rs115898899_Group_5
ARP.Control.rs115898899#free16-1.405699,ARP.Control.rs115898899,5,ARP.Control.rs115898899_Group_5
ARP.Control.rs115898899#free16-1.1083545,ARP.Control.rs115898899,5,ARP.Control.rs115898899_Group_5
ARP.Control.rs115898899#free16-1.372758,ARP.Control.rs115898899,4,ARP.Control.rs115898899_Group_4
ARP.Control.rs115898899#free16-1.1403253,ARP.Control.rs115898899,4,ARP.Control.rs115898899_Group_4
ARP.Control.rs115898899#free16-1.772675,ARP.Control.rs115898899,4,ARP.Control.rs115898899_Group_4
ARP.Control.rs115898899#free16-1.846512,ARP.Control.rs115898899,3,ARP.Control.rs115898899_Group_3
ARP.Control.rs115898899#free16-1.267174,ARP.Control.rs115898899,3,ARP.Control.rs115898899_Group_3
ARP.Control.rs115898899#free16-1.847433,ARP.Control.rs115898899,3,ARP.Control.rs115898899_Group_3
ARP.Control.rs115898899#free16-1.465892,ARP.Control.rs115898899,2,ARP.Control.rs115898899_Group_2
ARP.Control.rs115898899#free16-1.185176,ARP.Control.rs115898899,2,ARP.Control.rs115898899_Group_2
ARP.Control.rs115898899#free16-1.418415,ARP.Control.rs115898899,2,ARP.Control.rs115898899_Group_2
ARP.Control.rs115898899#free16-1.497965,ARP.Control.rs115898899,1,ARP.Control.rs115898899_Group_1
ARP.Control.rs115898899#free16-1.585728,ARP.Control.rs115898899,1,ARP.Control.rs115898899_Group_1
ARP.Control.rs115898899#free16-1.1405115,ARP.Control.rs115898899,1,ARP.Control.rs115898899_Group_1
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.423851,ARP.Control.taeGut2_chr13:8529831-8529951,10,ARP.Control.taeGut2_chr13:8529831-8529951_Group_10
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1146143,ARP.Control.taeGut2_chr13:8529831-8529951,10,ARP.Control.taeGut2_chr13:8529831-8529951_Group_10
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1083041,ARP.Control.taeGut2_chr13:8529831-8529951,10,ARP.Control.taeGut2_chr13:8529831-8529951_Group_10
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.276446,ARP.Control.taeGut2_chr13:8529831-8529951,9,ARP.Control.taeGut2_chr13:8529831-8529951_Group_9
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1408147,ARP.Control.taeGut2_chr13:8529831-8529951,9,ARP.Control.taeGut2_chr13:8529831-8529951_Group_9
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1031585,ARP.Control.taeGut2_chr13:8529831-8529951,9,ARP.Control.taeGut2_chr13:8529831-8529951_Group_9
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.136772,ARP.Control.taeGut2_chr13:8529831-8529951,8,ARP.Control.taeGut2_chr13:8529831-8529951_Group_8
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.274953,ARP.Control.taeGut2_chr13:8529831-8529951,8,ARP.Control.taeGut2_chr13:8529831-8529951_Group_8
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.19138,ARP.Control.taeGut2_chr13:8529831-8529951,8,ARP.Control.taeGut2_chr13:8529831-8529951_Group_8
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.152830,ARP.Control.taeGut2_chr13:8529831-8529951,7,ARP.Control.taeGut2_chr13:8529831-8529951_Group_7
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.442482,ARP.Control.taeGut2_chr13:8529831-8529951,7,ARP.Control.taeGut2_chr13:8529831-8529951_Group_7
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1248015,ARP.Control.taeGut2_chr13:8529831-8529951,7,ARP.Control.taeGut2_chr13:8529831-8529951_Group_7
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.214255,ARP.Control.taeGut2_chr13:8529831-8529951,6,ARP.Control.taeGut2_chr13:8529831-8529951_Group_6
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.450597,ARP.Control.taeGut2_chr13:8529831-8529951,5,ARP.Control.taeGut2_chr13:8529831-8529951_Group_5
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.377521,ARP.Control.taeGut2_chr13:8529831-8529951,5,ARP.Control.taeGut2_chr13:8529831-8529951_Group_5
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.282650,ARP.Control.taeGut2_chr13:8529831-8529951,6,ARP.Control.taeGut2_chr13:8529831-8529951_Group_6
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.532044,ARP.Control.taeGut2_chr13:8529831-8529951,6,ARP.Control.taeGut2_chr13:8529831-8529951_Group_6
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.42070,ARP.Control.taeGut2_chr13:8529831-8529951,1,ARP.Control.taeGut2_chr13:8529831-8529951_Group_1
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1079142,ARP.Control.taeGut2_chr13:8529831-8529951,1,ARP.Control.taeGut2_chr13:8529831-8529951_Group_1
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.412559,ARP.Control.taeGut2_chr13:8529831-8529951,1,ARP.Control.taeGut2_chr13:8529831-8529951_Group_1
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1014166,ARP.Control.taeGut2_chr13:8529831-8529951,1,ARP.Control.taeGut2_chr13:8529831-8529951_Group_1
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1403402,ARP.Control.taeGut2_chr13:8529831-8529951,2,ARP.Control.taeGut2_chr13:8529831-8529951_Group_2
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.67411,ARP.Control.taeGut2_chr13:8529831-8529951,2,ARP.Control.taeGut2_chr13:8529831-8529951_Group_2
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.814659,ARP.Control.taeGut2_chr13:8529831-8529951,2,ARP.Control.taeGut2_chr13:8529831-8529951_Group_2
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1586093,ARP.Control.taeGut2_chr13:8529831-8529951,3,ARP.Control.taeGut2_chr13:8529831-8529951_Group_3
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.580363,ARP.Control.taeGut2_chr13:8529831-8529951,3,ARP.Control.taeGut2_chr13:8529831-8529951_Group_3
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1315857,ARP.Control.taeGut2_chr13:8529831-8529951,3,ARP.Control.taeGut2_chr13:8529831-8529951_Group_3
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.793607,ARP.Control.taeGut2_chr13:8529831-8529951,4,ARP.Control.taeGut2_chr13:8529831-8529951_Group_4
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.1508220,ARP.Control.taeGut2_chr13:8529831-8529951,4,ARP.Control.taeGut2_chr13:8529831-8529951_Group_4
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.815691,ARP.Control.taeGut2_chr13:8529831-8529951,4,ARP.Control.taeGut2_chr13:8529831-8529951_Group_4
ARP.Control.taeGut2_chr13:8529831-8529951#free16-1.783599,ARP.Control.taeGut2_chr13:8529831-8529951,5,ARP.Control.taeGut2_chr13:8529831-8529951_Group_5
